Nonce,Sender,GethJSONRPC Hash,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Hash,GethJSONRPC Time,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) Time,Time diff,GethJSONRPC message len,GatewayTransactionsWS(wss://uk.eth.blxrbdn.com/ws) message len,Hashes are equal
221,0xc5bb73b5d10deacb6fe0d2ccf7d46e950e30d3fc,0xcc0dd23bb7951d8fa98fd9625ccc9eda616deca2a5b04d1745839468f64bd645,0xcc0dd23bb7951d8fa98fd9625ccc9eda616deca2a5b04d1745839468f64bd645,2023-10-23T17:24:13.459004,2023-10-23T17:24:13.092430,366574,679,474,true
2627,0x0897a5ecab2535d96a744544dd5e2d35fa3c05c1,0x438874fc3f18f8e9a59a703f4152fd2c07dff909dbc445288297975dc8a47f0a,0x438874fc3f18f8e9a59a703f4152fd2c07dff909dbc445288297975dc8a47f0a,2023-10-23T17:24:19.965815,2023-10-23T17:24:19.760744,205071,656,386,true
1559582,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xd80e6a6e524d30f82cb16b06f982e3c66ec57d86822a2102780a848074a408c5,0xd80e6a6e524d30f82cb16b06f982e3c66ec57d86822a2102780a848074a408c5,2023-10-23T17:24:46.892146,2023-10-23T17:24:46.675042,217104,683,478,true
6,0x73bc325a42285bff5ca47f0a7de568ec80db25e2,0x257f08efbf89d26642d0190f193a4d07d01675160d76558d83eaebad32bb216f,0x257f08efbf89d26642d0190f193a4d07d01675160d76558d83eaebad32bb216f,2023-10-23T17:24:38.739491,2023-10-23T17:24:38.493471,246020,636,364,true
12679,0xb9f775179bcc7fcf4534700a48f09c590e390ead,0xabca806f7d07427d5538e35928b2c120cb4f77246d9461b75d47235c6cebd3de,0xabca806f7d07427d5538e35928b2c120cb4f77246d9461b75d47235c6cebd3de,2023-10-23T17:24:10.633306,2023-10-23T17:24:10.491552,141754,637,368,true
7352134,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xf28ded84ba36d9fc8720af60118a8d1b564bed8d49e0d80c8b045d346d3d39b4,0xf28ded84ba36d9fc8720af60118a8d1b564bed8d49e0d80c8b045d346d3d39b4,2023-10-23T17:24:45.065480,2023-10-23T17:24:44.930221,135259,765,494,true
2088,0x2419826dd26363d3b66c27ae5fd88440c7851bc9,0xb4a4a8a676569cf7cc0dac3588bac13c052dfe713b4d886a7558e415ad0b0d61,0xb4a4a8a676569cf7cc0dac3588bac13c052dfe713b4d886a7558e415ad0b0d61,2023-10-23T17:24:17.199057,2023-10-23T17:24:16.958557,240500,758,490,true
640,0xa7d84057f829248062582a33b69acdb6e01c9a52,0x75821ce1dec3f1009b23234b4a67275019bfa7492de5e454e9893d00e408297c,0x75821ce1dec3f1009b23234b4a67275019bfa7492de5e454e9893d00e408297c,2023-10-23T17:24:38.965099,2023-10-23T17:24:38.732792,232307,757,490,true
1484,0x70488cb0ecfc7153bbfa4ffa4ba46361bfaf9dd5,0x5c0ae79b31892c9845537de347a2722bcdb03d6b8a040e42ff31f6898de27967,0x5c0ae79b31892c9845537de347a2722bcdb03d6b8a040e42ff31f6898de27967,2023-10-23T17:24:40.500633,2023-10-23T17:24:40.322696,177937,759,492,true
85,0x11bc2548de9206d279827a13dc0f2beca3c4f420,0xa89e8ff84afab0005bbe9181ad11b28be3be77451c3eb12d66e3250a44ad8d18,0xa89e8ff84afab0005bbe9181ad11b28be3be77451c3eb12d66e3250a44ad8d18,2023-10-23T17:24:13.461158,2023-10-23T17:24:13.098848,362310,679,472,true
222,0x4957593abe4d94e212c023af80cf543b324c598c,0xef7bcf6a5deb3a7c0c7f78e691c1e900d0466cf5cf5673a79dc17a3179022679,0xef7bcf6a5deb3a7c0c7f78e691c1e900d0466cf5cf5673a79dc17a3179022679,2023-10-23T17:24:09.074885,2023-10-23T17:24:08.856274,218611,623,352,true
7352127,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x724c63558c109ce5f42f6d7c70d7b6bd8e50337297db6636c3de259ee66d89f8,0x724c63558c109ce5f42f6d7c70d7b6bd8e50337297db6636c3de259ee66d89f8,2023-10-23T17:23:50.648549,2023-10-23T17:23:50.444017,204531,765,494,true
0,0x90063fb3cae4a147450b385e27dd36bf2e6b1f0c,0x78b12cffc4a4d0275d1b417456205da2737c512f84c84217a1b860cb6dd6a9f4,0x78b12cffc4a4d0275d1b417456205da2737c512f84c84217a1b860cb6dd6a9f4,2023-10-23T17:24:40.888326,2023-10-23T17:24:40.672829,215497,554,346,true
8,0x6dbcd60437386edd6e919e8d8a9b3a7b93e2bc16,0x8c3cd6a752518933bd59d9c667d951c778ecac864ede8bc646d6a68b51d4d67b,0x8c3cd6a752518933bd59d9c667d951c778ecac864ede8bc646d6a68b51d4d67b,2023-10-23T17:24:03.649185,2023-10-23T17:24:03.486826,162359,678,472,true
470331,0x80c67432656d59144ceff962e8faf8926599bcf8,0x4200d22fc08e71b0a93881e0e15a34f71d86120a0d2408cc4d1aef6329db0b77,0x4200d22fc08e71b0a93881e0e15a34f71d86120a0d2408cc4d1aef6329db0b77,2023-10-23T17:24:45.235808,2023-10-23T17:24:45.007631,228176,641,370,true
82,0xe1745dc7f18f3d60c5fa624aa5601b26592c7f4e,0xd835a256c3dc4043cde29e5ba97ae8bd5084fc024df8c507409ac93a49ad3064,0xd835a256c3dc4043cde29e5ba97ae8bd5084fc024df8c507409ac93a49ad3064,2023-10-23T17:23:59.643421,2023-10-23T17:23:59.504079,139341,644,374,true
105384,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0xc9729410b25c8b951f2c93b270fd2b76aed58ec50d1d2f546c7368613542ac80,0xc9729410b25c8b951f2c93b270fd2b76aed58ec50d1d2f546c7368613542ac80,2023-10-23T17:24:05.087599,2023-10-23T17:24:04.848405,239193,638,368,true
7748520,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x58217059c7da39f22a2c196e480a0a32def1e0d12cada2abc4906954c0d4d0a9,0x58217059c7da39f22a2c196e480a0a32def1e0d12cada2abc4906954c0d4d0a9,2023-10-23T17:24:37.754702,2023-10-23T17:24:37.605080,149621,765,494,true
271,0xe2a99bcd386a4d8f0f8ca170b15a91e62fc25588,0xaf74b1f572a92d479e94b7470c37ed9ba3a29d8a6b362e2aae0b52e226eafbe4,0xaf74b1f572a92d479e94b7470c37ed9ba3a29d8a6b362e2aae0b52e226eafbe4,2023-10-23T17:24:18.467848,2023-10-23T17:24:18.234205,233642,1143,880,true
13,0x1262a75a50e8dbc9ec06b92b33cbb03ae21246e8,0xa5340842fd5d3b58182fe982815ef91502e9c6d5b3666d91573463b7324d3c5a,0xa5340842fd5d3b58182fe982815ef91502e9c6d5b3666d91573463b7324d3c5a,2023-10-23T17:24:15.719152,2023-10-23T17:24:15.441115,278037,677,470,true
321,0x26cf783b4f889cefadd90d216efe118972ff007c,0x2c25721dec1066a83cc1c7ec7e58ec638a43b2f4291776938992c6c3f80b5047,0x2c25721dec1066a83cc1c7ec7e58ec638a43b2f4291776938992c6c3f80b5047,2023-10-23T17:24:13.539433,2023-10-23T17:24:13.136960,402473,680,476,true
18,0x09edece229495f9ae4991dfb84b68d1bc4ffd583,0xca1dc82975f054df99394bb2da7fa729bb25981abb268a4f7408da528291ae15,0xca1dc82975f054df99394bb2da7fa729bb25981abb268a4f7408da528291ae15,2023-10-23T17:24:13.533034,2023-10-23T17:24:13.136958,396076,679,472,true
151,0xebe4269057969e15fec9aa45f79efd90dea567c2,0x020fb99ec87815a8800fda4098f5182a126ab353c0d35c36a22e5c5f4812fabc,0x020fb99ec87815a8800fda4098f5182a126ab353c0d35c36a22e5c5f4812fabc,2023-10-23T17:24:29.398241,2023-10-23T17:24:29.236040,162200,634,364,true
0,0x806aa950ee88c280bb6a762a7d967daa66a6bdfd,0xd60f0116cffc211c8160ad0856e8bde4f85ad624363502a0c2441d3a2b7e049b,0xd60f0116cffc211c8160ad0856e8bde4f85ad624363502a0c2441d3a2b7e049b,2023-10-23T17:24:34.843964,2023-10-23T17:24:34.635874,208089,757,484,true
1559,0x35c17dd9df9156ee74726e29f598dca529efac8d,0xc428c2a210cc12497e370dfb3b6980ab713126cbf72391b3c2aa0751c33e76dc,0xc428c2a210cc12497e370dfb3b6980ab713126cbf72391b3c2aa0751c33e76dc,2023-10-23T17:24:47.138967,2023-10-23T17:24:46.928828,210139,11092,10832,true
35,0xe56513afbedf0b8702f6b6e5e20f8782d687ed9e,0x653be9b766193f583e384cd00db7c7a9a2d9f041cc731c816dc81cdfef5cbffd,0x653be9b766193f583e384cd00db7c7a9a2d9f041cc731c816dc81cdfef5cbffd,2023-10-23T17:24:34.104559,2023-10-23T17:24:33.888404,216155,555,346,true
82,0x816dc27b105dcfeb9a262aa4169cf662f36e2099,0x66505874456b63bdaa3f78bfbf022af40dd206bd602cd8c9a9cb661cf4e66c31,0x66505874456b63bdaa3f78bfbf022af40dd206bd602cd8c9a9cb661cf4e66c31,2023-10-23T17:24:38.153612,2023-10-23T17:24:37.909357,244254,1860,1596,true
85,0x484f268f07f007b3512b8e9ae199a3f8cf2fb91a,0xe5b4d397931c5ce58103d8abd978515b4a90c142a8df85b1971079006bcb5754,0xe5b4d397931c5ce58103d8abd978515b4a90c142a8df85b1971079006bcb5754,2023-10-23T17:24:29.677753,2023-10-23T17:24:29.535074,142679,758,486,true
13715,0xb3cef8a292bf665afaaf717a9dbcc156d70d4ad6,0x95e728046687146a9734cd65d690ca2cc40f09b7a83e08ecab13a5d9a3e645e0,0x95e728046687146a9734cd65d690ca2cc40f09b7a83e08ecab13a5d9a3e645e0,2023-10-23T17:24:27.123397,2023-10-23T17:24:26.901675,221721,761,492,true
97,0xb6308238600ae0436d8eb715ecac164a088b10eb,0xd8ef3aeaa1819062e5921f9c32035bed393c270d32eba32af41b98bc19d2312b,0xd8ef3aeaa1819062e5921f9c32035bed393c270d32eba32af41b98bc19d2312b,2023-10-23T17:24:33.260733,2023-10-23T17:24:33.053244,207489,1023,754,true
5,0x0ee186b22edb972ce3f7905ff5a8204aaaff40f0,0xe5eb6db9741afcb7cae332c68a68232dd08b89873796869adb8ae3e99dd1e010,0xe5eb6db9741afcb7cae332c68a68232dd08b89873796869adb8ae3e99dd1e010,2023-10-23T17:24:01.589582,2023-10-23T17:24:01.381309,208272,556,348,true
32774,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x1cb4d21f33b12716139e68d80a40628a345316f4aeff4cf18b70cdc3e9d1eedf,0x1cb4d21f33b12716139e68d80a40628a345316f4aeff4cf18b70cdc3e9d1eedf,2023-10-23T17:24:09.226708,2023-10-23T17:24:09.062789,163918,1025,758,true
4167585,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0x3ab754c2233bee63998eb05f1fd7b661570f6de88253c783a5486e53ecb60998,0x3ab754c2233bee63998eb05f1fd7b661570f6de88253c783a5486e53ecb60998,2023-10-23T17:24:02.987221,2023-10-23T17:24:02.751610,235610,644,372,true
34,0xfefa1e21eb444c4f5d29b118aafa1e54deb55b52,0xbac917ac926ceb4ee9676cceaa62c9eadf3f055c2788a127ae312df22a2e3842,0xbac917ac926ceb4ee9676cceaa62c9eadf3f055c2788a127ae312df22a2e3842,2023-10-23T17:24:19.303534,2023-10-23T17:24:19.097999,205535,1923,1660,true
7134,0x330251b47edf5a5b2911451b9be840d0d03ae504,0xea35e1f0e526f649ca1664738fa86f0247df893e0580565e40ae47f1111d322b,0xea35e1f0e526f649ca1664738fa86f0247df893e0580565e40ae47f1111d322b,2023-10-23T17:24:39.721670,2023-10-23T17:24:39.530696,190974,2262,2000,true
0,0x0edff62c7201a3bffe37800f53f14d1859c94b80,0xc5fad9f9b9f5087e71a2466a99634fdf7a12ad858a05c2c1590fdb1c537fd842,0xc5fad9f9b9f5087e71a2466a99634fdf7a12ad858a05c2c1590fdb1c537fd842,2023-10-23T17:24:19.965888,2023-10-23T17:24:19.739265,226623,636,366,true
9,0x9b8175044e1734cae70162c9cbc62708a1643abe,0x3c2d317b205746ac86dd53952dd0cd7da6da118d8c4ede9fac6e6f7b754b3e49,0x3c2d317b205746ac86dd53952dd0cd7da6da118d8c4ede9fac6e6f7b754b3e49,2023-10-23T17:24:08.829332,2023-10-23T17:24:08.635125,194207,1410,1146,true
1,0xe79ab55db6edbdc2c7c914d78507d352b38e17b2,0x6b939af9717e64cce947c451e0b0ed0fd1c01afefc342b92155610906f0e5b76,0x6b939af9717e64cce947c451e0b0ed0fd1c01afefc342b92155610906f0e5b76,2023-10-23T17:24:38.671239,2023-10-23T17:24:38.463443,207796,735,464,true
4275359,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xe583d5faae143d7f7d08831d0086098ea5c23fb2ccb818bd02c2a0ce834a1342,0xe583d5faae143d7f7d08831d0086098ea5c23fb2ccb818bd02c2a0ce834a1342,2023-10-23T17:24:03.654216,2023-10-23T17:24:03.521958,132258,682,478,true
43,0x75fa6cc9214bef3dfd051c545127a823e16759d5,0xe75cdff18971a4adf62b719cab1d088192ee881445c7cc97a8ad7b6c68bbbbda,0xe75cdff18971a4adf62b719cab1d088192ee881445c7cc97a8ad7b6c68bbbbda,2023-10-23T17:24:08.921390,2023-10-23T17:24:08.643817,277572,2436,2170,true
11,0xa205e29b2d2b836e0f03a8e62ead6b02d4789510,0x39347e2f35abccac8466b483131742d87dec5a1f41328ac85114a77d10766cd1,0x39347e2f35abccac8466b483131742d87dec5a1f41328ac85114a77d10766cd1,2023-10-23T17:24:23.351274,2023-10-23T17:24:23.194302,156972,632,362,true
1,0xa7d0cc98131ab7f09bbe26db5994d73873e21008,0x7295c16e53d7a9d1c065672f63316b968e4c72285fb0dcf8f47d3b2174007a5b,0x7295c16e53d7a9d1c065672f63316b968e4c72285fb0dcf8f47d3b2174007a5b,2023-10-23T17:24:13.467373,2023-10-23T17:24:13.136949,330423,678,472,true
7101,0x870727673af0b5c68d1b940dea139752d96bbc60,0x282e177b6012c69688ec05a295fece477271241b69abb14edc0da972a0a50a6a,0x282e177b6012c69688ec05a295fece477271241b69abb14edc0da972a0a50a6a,2023-10-23T17:24:39.124165,2023-10-23T17:24:38.965039,159126,1080,814,true
7352129,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x62fec1b0f330982e81734c078702bc7b7abf78a38d01cd15f377c800496ab56d,0x62fec1b0f330982e81734c078702bc7b7abf78a38d01cd15f377c800496ab56d,2023-10-23T17:23:58.712503,2023-10-23T17:23:58.539798,172705,642,370,true
17881,0x52e77f4356bb39cba841dc3e9c28ece86900d68a,0xe762ecb19870284a67241561287d9232334ac27c920accf0e8eab8f563f0b307,0xe762ecb19870284a67241561287d9232334ac27c920accf0e8eab8f563f0b307,2023-10-23T17:24:36.770257,2023-10-23T17:24:36.562185,208071,2490,2224,true
106,0xb2c221875640fb43528626ebc0840ec4ee126cbe,0x40d27820d25ba0de8b8cee1e239fc9ad61ca6ff2e38e85eb4408b6d5ce88b3e7,0x40d27820d25ba0de8b8cee1e239fc9ad61ca6ff2e38e85eb4408b6d5ce88b3e7,2023-10-23T17:24:30.770741,2023-10-23T17:24:30.618381,152359,757,486,true
144,0xfd2beecde784acd5f88673e75c8a2e8cb8f2ea33,0x2387033cdfa23526cb95712525852644698bc62638a5187ec8741b0cc0e24646,0x2387033cdfa23526cb95712525852644698bc62638a5187ec8741b0cc0e24646,2023-10-23T17:24:36.775534,2023-10-23T17:24:36.568882,206652,758,488,true
48,0x647b67c3654ae7a88b80b228911241f14a239af8,0x83d5d72331ace59aa37a97236576fe44da8e3bceadf31c0b93043ec6e5af00bb,0x83d5d72331ace59aa37a97236576fe44da8e3bceadf31c0b93043ec6e5af00bb,2023-10-23T17:24:13.474880,2023-10-23T17:24:13.136952,337928,679,472,true
10,0xe8e6a400e12a4d97a7c579d2318761ffd7c9e124,0xca11cfb35d0ff0878994ea8908d693b59d121500f9149a4cc9f3858e1d81cfb1,0xca11cfb35d0ff0878994ea8908d693b59d121500f9149a4cc9f3858e1d81cfb1,2023-10-23T17:24:28.990304,2023-10-23T17:24:28.768895,221408,1091,824,true
16,0x9340e939038996f1b45bd44d2cab916a563f54f2,0xa1a0f77ee3581d465f8c09612ce341f503f7b63a0986290427aed006adb8f274,0xa1a0f77ee3581d465f8c09612ce341f503f7b63a0986290427aed006adb8f274,2023-10-23T17:24:03.725037,2023-10-23T17:24:03.591888,133149,757,486,true
175,0x0dfdd873106e4e6cb1ba5b286d725c448f1b2d7e,0x1836a64fc6c9bfdb3c130951fdd2431c16b1eb8b73d9979eaff45b220e4715bc,0x1836a64fc6c9bfdb3c130951fdd2431c16b1eb8b73d9979eaff45b220e4715bc,2023-10-23T17:24:25.302103,2023-10-23T17:24:25.125400,176702,757,488,true
4167584,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0x7ed8d323d4558fab5ed8eb035a32f25ec34f927953c178bb930e90be7717dbae,0x7ed8d323d4558fab5ed8eb035a32f25ec34f927953c178bb930e90be7717dbae,2023-10-23T17:24:02.581786,2023-10-23T17:24:02.384647,197138,811,606,true
10,0xc966235eb7e4c942131dc6a93765953893a498b1,0x1fd4d75a029dd20488987078c1997e3aec29965c710e90860b9d39b37efe7c9b,0x1fd4d75a029dd20488987078c1997e3aec29965c710e90860b9d39b37efe7c9b,2023-10-23T17:24:01.723738,2023-10-23T17:24:01.547432,176306,555,348,true
1431,0x86c71ebb222834e01187d23c331be228e01c77e9,0xba7e78b16cf2397787e3a59ae4bae008dec51fefc55d9a0ddceebbed00d8fcfa,0xba7e78b16cf2397787e3a59ae4bae008dec51fefc55d9a0ddceebbed00d8fcfa,2023-10-23T17:24:37.205646,2023-10-23T17:24:36.996336,209309,759,492,true
40737,0xa60efe89e07cfcf83eb30f3b063834f0f8b30466,0xc94075739a27d108d3ca36b6e34bebed14c7707d2e4d88d8e01ec98d22b6c279,0xc94075739a27d108d3ca36b6e34bebed14c7707d2e4d88d8e01ec98d22b6c279,2023-10-23T17:24:02.996555,2023-10-23T17:24:02.778788,217767,557,350,true
807,0x5c19f65ac148b87fa01593e5afab527028d224bf,0x0de68d9dd3eef12571a6cc0fa5c3449f80720ac74aa981b3cafcc8549ff34795,0x0de68d9dd3eef12571a6cc0fa5c3449f80720ac74aa981b3cafcc8549ff34795,2023-10-23T17:24:41.842879,2023-10-23T17:24:41.633389,209489,1144,880,true
4275354,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xd853d549ac286b177a689bbce1d42ebe68e12df697d57070a27137df81c8537a,0xd853d549ac286b177a689bbce1d42ebe68e12df697d57070a27137df81c8537a,2023-10-23T17:24:01.816108,2023-10-23T17:24:01.580773,235335,559,352,true
5,0x1bf3b7ffb0486ba8edbc7a4924cb215d07c9633b,0xccd9f553ce6d92095cf72bfac9c02c0c2a9c117890b3fb28bb14406798588d09,0xccd9f553ce6d92095cf72bfac9c02c0c2a9c117890b3fb28bb14406798588d09,2023-10-23T17:24:23.661324,2023-10-23T17:24:23.481585,179738,757,488,true
25,0x2dadc4de1b20e8695c698a49513fb52604183d17,0x8e2322b4b8c6a8a226690dba793abf71d81ba0f808aaa822030f582363219a58,0x8e2322b4b8c6a8a226690dba793abf71d81ba0f808aaa822030f582363219a58,2023-10-23T17:23:59.345712,2023-10-23T17:23:59.154074,191638,634,362,true
4277,0xfe5836de00a4bca8d01a947fdeaab42a4c8b2b9b,0xd50ebd0bbfde5d7b4f55998e8e2f9179c5c76e998b1953d7c2014311a70073c7,0xd50ebd0bbfde5d7b4f55998e8e2f9179c5c76e998b1953d7c2014311a70073c7,2023-10-23T17:24:13.449888,2023-10-23T17:24:13.092426,357462,681,476,true
0,0xb53a3260d8232868c9b880d582c0b10652b5fd04,0x5f69e22bd84086e6ef8eb74108758dc0b3df8a3adeafe84ac1f56a36629d0830,0x5f69e22bd84086e6ef8eb74108758dc0b3df8a3adeafe84ac1f56a36629d0830,2023-10-23T17:24:37.076203,2023-10-23T17:24:36.861054,215149,634,362,true
34,0xf90eecd5f00e2af6b19847927621e85cd6a95085,0x2bd8fe09034d6d0f0a0f9d73af633732b0edd24983cde1be549dbfa30e5334e7,0x2bd8fe09034d6d0f0a0f9d73af633732b0edd24983cde1be549dbfa30e5334e7,2023-10-23T17:24:13.451241,2023-10-23T17:24:13.092422,358818,679,472,true
1,0x0b1d9ac68a0c8eeebfdbbf7183eaa0446853f77e,0x3775a08321ca3a4874586416df4febcb6d67333143970ddcd16bfce3bf09af0a,0x3775a08321ca3a4874586416df4febcb6d67333143970ddcd16bfce3bf09af0a,2023-10-23T17:24:36.781894,2023-10-23T17:24:36.570284,211610,678,472,true
289,0x51a58270984bfb04c18fc201e09891db49b236e3,0x7516a6628b3c1020257a4c4116f2c1c2a0ad1c4f9c0ec1eeb0dbc268f0bc5c56,0x7516a6628b3c1020257a4c4116f2c1c2a0ad1c4f9c0ec1eeb0dbc268f0bc5c56,2023-10-23T17:24:08.795415,2023-10-23T17:24:08.573113,222301,2437,2174,true
74,0xa2403e02045636132a928a33f8099184ab1c06d3,0x6ce195157601ec294f03bc501289f2e2e4df82ce65ab20e311816348c94343d2,0x6ce195157601ec294f03bc501289f2e2e4df82ce65ab20e311816348c94343d2,2023-10-23T17:24:40.745955,2023-10-23T17:24:40.612106,133849,2121,1856,true
2116,0x0363b1bc04365087ef6e1360e35872b60187a013,0x1f51c64b89929173cc5acaa0baeb551517b581498508f883afbcee6f6d7f2aa5,0x1f51c64b89929173cc5acaa0baeb551517b581498508f883afbcee6f6d7f2aa5,2023-10-23T17:24:00.571670,2023-10-23T17:24:00.419165,152505,2742,2480,true
1281,0x40b3e9cf35390d4eb25f88c50bda71efa03de27d,0xdd2f518cb522bc1b0c10580d6d1ba9655f63a34ef6da61732f8b83f7b3bf02c9,0xdd2f518cb522bc1b0c10580d6d1ba9655f63a34ef6da61732f8b83f7b3bf02c9,2023-10-23T17:23:50.182785,2023-10-23T17:23:49.928740,254045,636,366,true
62,0xfb8a40fa4a9d43f0bab8e6945dc9445bd373b7e2,0x1fc49714789c8b5a46901662e196c669f752d806083c0939d57284b8e21b9117,0x1fc49714789c8b5a46901662e196c669f752d806083c0939d57284b8e21b9117,2023-10-23T17:24:08.791913,2023-10-23T17:24:08.577713,214200,698,424,true
1,0x3bd1632bbf5aba1fe76dc84926923153fb5e217e,0xcaa5d641d120ef2fac883a960dc026cadb7edcbe4bc81f08c78ae47caf94ab1b,0xcaa5d641d120ef2fac883a960dc026cadb7edcbe4bc81f08c78ae47caf94ab1b,2023-10-23T17:24:18.822382,2023-10-23T17:24:18.612688,209694,632,358,true
30582,0xceb69f6342ece283b2f5c9088ff249b5d0ae66ea,0x43850bfbe08aaf207956d39fe0f8876592b2ae39b83db0255d31c966a202607f,0x43850bfbe08aaf207956d39fe0f8876592b2ae39b83db0255d31c966a202607f,2023-10-23T17:24:10.346272,2023-10-23T17:24:10.128717,217555,638,368,true
0,0x75d0f5a8d54d36ed8c4a4b1b9e08ccc780fc8823,0x76d096ac358f1f4f19c31a7433778f6485cfa10613fbfa555ef46b2f49b0fe16,0x76d096ac358f1f4f19c31a7433778f6485cfa10613fbfa555ef46b2f49b0fe16,2023-10-23T17:23:51.540197,2023-10-23T17:23:51.332445,207751,677,472,true
26,0x2308dfe0dc6fecfdd20232af92b563d9a9ccc741,0xab3330cdaab400ac025371d955f0ca60090ba03c06669d989071e53b63d6292c,0xab3330cdaab400ac025371d955f0ca60090ba03c06669d989071e53b63d6292c,2023-10-23T17:24:08.788850,2023-10-23T17:24:08.579644,209205,2437,2172,true
554,0x21093641ed0da001134545108d26e54f94a232b2,0xb7203dd3fe6ece5661e77c76259f989a392aa55c482e5acdc65cdeff93fc4509,0xb7203dd3fe6ece5661e77c76259f989a392aa55c482e5acdc65cdeff93fc4509,2023-10-23T17:24:45.380680,2023-10-23T17:24:45.171612,209068,761,490,true
1529628,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0xde4ef3ad37c6a27e1a9c5f02f3ad33859e52c43b6c76283aadf1313945624b6e,0xde4ef3ad37c6a27e1a9c5f02f3ad33859e52c43b6c76283aadf1313945624b6e,2023-10-23T17:24:03.418388,2023-10-23T17:24:03.153271,265117,642,370,true
4,0x4a3f4dcbcd054d172ef4374264ff05f558865afb,0xabec4bc67a61c0a8a769c2b311e1467ee4552c437a06807f32c0f8995faf48f6,0xabec4bc67a61c0a8a769c2b311e1467ee4552c437a06807f32c0f8995faf48f6,2023-10-23T17:24:14.098805,2023-10-23T17:24:13.598641,500163,633,362,true
172,0x4c0986bc29d4196fa3a159429f6f4910ab89a297,0xc7901a9892608adff5af37a1e4d17d1345041957fd2ab65fd219dabc92237ea3,0xc7901a9892608adff5af37a1e4d17d1345041957fd2ab65fd219dabc92237ea3,2023-10-23T17:23:59.045940,2023-10-23T17:23:58.848561,197379,757,488,true
105385,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0x9478d5b51c7e8ba371ef43e2dba42c0b48ff80018625c90b71edd55816539f8e,0x9478d5b51c7e8ba371ef43e2dba42c0b48ff80018625c90b71edd55816539f8e,2023-10-23T17:24:13.616275,2023-10-23T17:24:13.222575,393699,762,494,true
71,0x7925ac5434c7a482fa31e1ae280a4f6f99733380,0xa3aa53e8d40500a2c1e7db75c3b4343ab8ade668aa28c1410b4258ee12b68a7d,0xa3aa53e8d40500a2c1e7db75c3b4343ab8ade668aa28c1410b4258ee12b68a7d,2023-10-23T17:24:40.094892,2023-10-23T17:24:39.945728,149164,1922,1658,true
1687367,0xa7efae728d2936e78bda97dc267687568dd593f3,0xfed5057cb717754d833cb920bc5e19d85d470943785b49c08a03cdab95a5caad,0xfed5057cb717754d833cb920bc5e19d85d470943785b49c08a03cdab95a5caad,2023-10-23T17:24:18.366550,2023-10-23T17:24:18.137801,228748,643,372,true
80,0x987695c5d308d918d19590c0c77ea3200c9f0a93,0x2438f45398f049bc41be65ecbbb7903fbf8579366a020c8aedbc2c17759694c1,0x2438f45398f049bc41be65ecbbb7903fbf8579366a020c8aedbc2c17759694c1,2023-10-23T17:24:06.844676,2023-10-23T17:24:06.671685,172990,634,362,true
129,0xdf57cff390a2f650d5dd0136fda059d8ce030cfd,0xb7547fddc10ad54ab4c3d649a8e441cacd7e196ef1258b836ef280a7fbc01dcb,0xb7547fddc10ad54ab4c3d649a8e441cacd7e196ef1258b836ef280a7fbc01dcb,2023-10-23T17:24:22.269194,2023-10-23T17:24:22.055506,213688,761,490,true
3,0x1ad312b4bfd53a22b9cf9b8e368804b077de59d8,0x2b5927c96e23737feb401e9a45135d16f94fc6cd921a0a6aa80875b784de937a,0x2b5927c96e23737feb401e9a45135d16f94fc6cd921a0a6aa80875b784de937a,2023-10-23T17:24:28.613723,2023-10-23T17:24:28.395345,218377,634,364,true
66,0x7777c3a76a88fa19347d62ec87f0c78084071c13,0x99803c07407556fb12bf4a7ce9df6749e06579dd68d648e48e485b5486f3ddd2,0x99803c07407556fb12bf4a7ce9df6749e06579dd68d648e48e485b5486f3ddd2,2023-10-23T17:24:13.675381,2023-10-23T17:24:13.494374,181008,757,486,true
5633326,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,0xb87fd3fb81a1896e5cef7cf980ecc676f110d9a4ac011ec19d7172f334193687,0xb87fd3fb81a1896e5cef7cf980ecc676f110d9a4ac011ec19d7172f334193687,2023-10-23T17:24:44.376824,2023-10-23T17:24:44.228811,148013,765,494,true
13,0x29b8c0bc010fdbb8b5ff0dd0fc45aa3f91e69dd4,0x3f22126568efedc7995151c580ce34e6aae833aaaa1a8cd894f991995d44a19b,0x3f22126568efedc7995151c580ce34e6aae833aaaa1a8cd894f991995d44a19b,2023-10-23T17:24:43.330569,2023-10-23T17:24:43.174260,156308,757,488,true
